versionCreated,headline,date
2024-08-19 10:33:11.363,"Comparative Performance Table: SET Index August 19, 2024",2024-08-19
2024-08-19 10:29:19.351,"SCB X (SCB: THB106.50) offers dividend yield of 9.7%, hits 38-day high; +THB3 [2.9%] Vol Index 2.3 [1 is avg]",2024-08-19
2024-08-19 07:12:30.000,"EMERGING MARKETS-Thai markets up on solid Q2 GDP growth; most Asian FX, stocks rise",2024-08-19
2024-08-19 07:11:32.000,"EMERGING MARKETS-Thai markets up on solid Q2 GDP growth; most Asian FX, stocks rise",2024-08-19
2024-08-19 06:18:07.048,"Thailand Index Weekly- SET Index: Top Movers and Top Value END-OF-WEEK Friday August 16, 2024",2024-08-19
2024-08-19 06:17:56.367,"Thailand Index Weekly- SET100 Index: Top Movers and Top Value END-OF-WEEK Friday August 16, 2024",2024-08-19
2024-08-19 05:57:05.000,"UPDATE 3-Thai Q2 GDP beats forecast, but policy uncertainty clouds outlook",2024-08-19
2024-08-19 05:05:19.000,"EMERGING MARKETS-Most Asian FX, stocks gain, Thai markets up on solid Q2 GDP growth",2024-08-19
2024-08-19 05:04:43.000,"EMERGING MARKETS-Most Asian FX, stocks gain, Thai markets up on solid Q2 GDP growth",2024-08-19
2024-08-19 02:19:04.000,EMERGING MARKETS-Malaysian ringgit leads gains among Asian currencies,2024-08-19
2024-08-17 15:37:04.195,"Comparative Performance Table: SET Index August 16, 2024",2024-08-17
2024-08-17 15:12:36.145,"Comparative Performance Table: SET Index August 16, 2024",2024-08-17
2024-08-17 15:00:05.433,Asian shares rally on upbeat US outlook,2024-08-17
2024-08-17 11:47:03.044,Market Roundup 16 August 2024,2024-08-17
2024-08-17 05:45:02.773,"Investors await clarity on cabinet, digital wallet",2024-08-17
2024-08-16 15:42:49.620,"Comparative Performance Table: SET Index August 15, 2024",2024-08-16
2024-08-16 14:17:56.728,"Comparative Performance Table: SET Index August 15, 2024",2024-08-16
2024-08-16 10:42:37.465,"Comparative Performance Table: SET Index August 16, 2024",2024-08-16
2024-08-16 10:33:18.166,P.S.P.Specialties (PSP: THB4.82) offers earnings yield of 23%; +2 satang [0.4%],2024-08-16
2024-08-16 10:33:05.557,Sea Oil (SEAOIL: THB2.30) offers earnings yield of 20.4%; +4 satang [1.8%],2024-08-16
2024-08-16 10:33:04.271,Ornsirin Holding (ORN: 69.0 satang) offers earnings yield of 21.7%; +2 satang [3.0%],2024-08-16
2024-08-16 10:32:57.894,Kiang Huat Sea Gull Trading Frozen Food (CHOTI: THB66.0) offers earnings yield of 20.8%; +THB1 [1.5%],2024-08-16
2024-08-16 08:19:38.000,EMERGING MARKETS-Thai stocks rise after election of new PM; other Asian markets gain,2024-08-16
2024-08-16 08:18:25.000,EMERGING MARKETS-Thai stocks rise after election of new PM; other Asian markets gain,2024-08-16
2024-08-16 06:07:01.000,"EMERGING MARKETS-Thai stocks set for weekly fall on political instability, other Asian markets gain",2024-08-16
2024-08-16 06:05:52.000,"EMERGING MARKETS-Thai stocks set for weekly fall on political instability, other Asian markets gain",2024-08-16
2024-08-16 02:15:58.000,EMERGING MARKETS-Malaysian ringgit falls most among Asian currencies,2024-08-16
2024-08-15 15:38:14.389,"Comparative Performance Table: SET Index August 14, 2024",2024-08-15
2024-08-15 14:12:45.958,"Comparative Performance Table: SET Index August 14, 2024",2024-08-15
2024-08-15 11:17:24.649,"Comparative Performance Table: SET Index August 15, 2024",2024-08-15
2024-08-15 08:58:47.000,"EMERGING MARKETS-Philippine peso falls, equities steady after cenbank cuts rates",2024-08-15
2024-08-15 08:57:04.000,"EMERGING MARKETS-Philippine peso falls, equities steady after cenbank cuts rates",2024-08-15
2024-08-15 07:47:09.000,ANALYSIS-Political turmoil threatens prospects of Thailand's floundering economy,2024-08-15
2024-08-15 05:50:33.106,Stocks dip as court ousts premier,2024-08-15
2024-08-15 05:37:44.000,EMERGING MARKETS-Thai stocks skid on political uncertainty; BSP awaited,2024-08-15
2024-08-15 05:36:49.000,EMERGING MARKETS-Thai stocks skid on political uncertainty; BSP awaited,2024-08-15
2024-08-15 04:38:11.274,Thai stocks experience volatility after a court ruling on Srettha,2024-08-15
2024-08-15 02:59:18.026,"Thai markets face pressure over political risk, analysts say --",2024-08-15
2024-08-15 02:59:09.627,"Thai markets face pressure over political risk, analysts say --",2024-08-15
2024-08-15 02:11:12.110,"Thai Markets Face Pressure Over Political Risk, Analysts Say --",2024-08-15
2024-08-15 00:00:00.000,The Stock Exchange of Thailand dip as Thai court ousts premier,2024-08-15
2024-08-14 15:43:03.272,"Comparative Performance Table: SET Index August 13, 2024",2024-08-14
2024-08-14 14:25:49.000,UPDATE 6-Thai politics braces for shakeup after court dismisses PM Srettha Thavisin,2024-08-14
2024-08-14 14:19:12.539,"Comparative Performance Table: SET Index August 13, 2024",2024-08-14
2024-08-14 11:03:43.397,"Comparative Performance Table: SET Index August 14, 2024",2024-08-14
2024-08-14 07:41:04.000,"EMERGING MARKETS-Asian currencies, equities jump on soft US data; Indonesian rupiah leads gains",2024-08-14
2024-08-14 07:40:11.000,"EMERGING MARKETS-Asian currencies, equities jump on soft US data; Indonesian rupiah leads gains",2024-08-14
2024-08-14 04:59:16.000,EMERGING MARKETS-Thailand stocks gain amid rising Asian equities; PM Thavisin awaits verdict,2024-08-14
2024-08-14 04:58:50.000,EMERGING MARKETS-Thailand stocks gain amid rising Asian equities; PM Thavisin awaits verdict,2024-08-14
2024-08-14 02:05:38.000,"EMERGING MARKETS-Indonesian rupiah, Taiwan dollar lead Asian currencies higher",2024-08-14
2024-08-13 11:22:05.918,"Comparative Performance Table: SET Index August 13, 2024",2024-08-13
2024-08-13 10:50:06.985,Thailand unveils US$4.3b initiative to support stock market --,2024-08-13
2024-08-13 10:44:40.990,Thailand unveils US$4.3b initiative to support stock market --,2024-08-13
2024-08-13 09:30:46.000,UPDATE 2-Thailand to expand state equity fund by up to $4.3 bln to invest in local stocks,2024-08-13
2024-08-13 08:18:51.000,EMERGING MARKETS-Philippine peso rises as rate-cut prospects fade; Singapore stocks top gainer,2024-08-13
2024-08-13 06:08:05.825,Weekly: Birla Carbon (Thailand) Public Company (BCT: THB73.75) shares post worst week in five weeks; -THB1.75 [2.3%],2024-08-13
2024-08-13 06:08:04.603,"Thailand Index Weekly- SET Index: Top Movers and Top Value END-OF-WEEK Friday August 09, 2024",2024-08-13
2024-08-13 06:08:01.946,"Thailand Index Weekly- SET100 Index: Top Movers and Top Value END-OF-WEEK Friday August 09, 2024",2024-08-13
2024-08-13 05:04:58.000,Thailand to expand state equity fund to invest in local stocks,2024-08-13
2024-08-13 04:47:16.000,EMERGING MARKETS-Singapore stocks lead gains among emerging Asian equities; currencies mixed,2024-08-13
2024-08-13 04:46:12.000,EMERGING MARKETS-Singapore stocks lead gains among emerging Asian equities; currencies mixed,2024-08-13
2024-08-12 07:26:28.000,"EMERGING MARKETS-Most Asian shares jump ahead of key US, regional economic data",2024-08-12
2024-08-12 07:25:11.000,"EMERGING MARKETS-Most Asian shares jump ahead of key US, regional economic data",2024-08-12
2024-08-12 04:54:27.000,EMERGING MARKETS-Most Asian equities jump ahead of key US economic data,2024-08-12
2024-08-12 04:53:37.000,EMERGING MARKETS-Most Asian equities jump ahead of key US economic data,2024-08-12
2024-08-10 16:03:21.640,"Comparative Performance Table: SET Index August 09, 2024",2024-08-10
2024-08-10 15:48:07.077,"Comparative Performance Table: SET Index August 09, 2024",2024-08-10
2024-08-10 01:39:24.806,Weekly: Birla Carbon (Thailand) Public Company (BCT: THB73.75) shares post worst week in five weeks; -THB1.75 [2.3%],2024-08-10
2024-08-09 15:47:41.795,"Comparative Performance Table: SET Index August 08, 2024",2024-08-09
2024-08-09 14:12:37.521,"Comparative Performance Table: SET Index August 08, 2024",2024-08-09
2024-08-09 10:38:12.595,"Comparative Performance Table: SET Index August 09, 2024",2024-08-09
2024-08-09 10:34:26.301,Weekly: Birla Carbon (Thailand) Public Company (BCT: THB73.75) shares post worst week in five weeks; -THB1.75 [2.3%],2024-08-09
2024-08-09 10:34:02.653,Kiang Huat Sea Gull Trading Frozen Food (CHOTI: THB66.0) offers earnings yield of 20.8%; -25 satang [0.4%],2024-08-09
2024-08-09 10:33:22.864,Ornsirin Holding (ORN: 69.0 satang) offers earnings yield of 21.7%; -1 satang [1.4%],2024-08-09
2024-08-09 10:28:34.842,P.S.P.Specialties (PSP: THB4.78) offers earnings yield of 23.2%; -4 satang [0.8%],2024-08-09
2024-08-09 07:20:34.000,EMERGING MARKETS-Equities rise as US data allays slowdown fears; currencies stable,2024-08-09
2024-08-09 07:16:50.000,EMERGING MARKETS-Equities rise as US data allays slowdown fears; currencies stable,2024-08-09
2024-08-09 05:15:23.000,EMERGING MARKETS-Equities gain as US jobless data eases pressure; currencies firm,2024-08-09
2024-08-09 05:13:22.000,EMERGING MARKETS-Equities gain as US jobless data eases pressure; currencies firm,2024-08-09
2024-08-09 02:11:40.000,EMERGING MARKETS-Taiwan dollar leads gains in Asian currencies,2024-08-09
2024-08-08 15:43:05.032,"Comparative Performance Table: SET Index August 07, 2024",2024-08-08
2024-08-08 14:23:04.400,"Comparative Performance Table: SET Index August 07, 2024",2024-08-08
2024-08-08 10:38:23.482,"Comparative Performance Table: SET Index August 08, 2024",2024-08-08
2024-08-07 15:43:05.820,"Comparative Performance Table: SET Index August 06, 2024",2024-08-07
2024-08-07 14:18:21.199,"Comparative Performance Table: SET Index August 06, 2024",2024-08-07
2024-08-07 10:42:34.166,"Comparative Performance Table: SET Index August 07, 2024",2024-08-07
2024-08-07 06:47:20.872,Suncor Energy earns $1.57 billion in second quarter --,2024-08-07
2024-08-07 00:00:00.000,"SET Index July 67 increased by 1.5%, foreign investors still net sell but starting to decrease",2024-08-07
2024-08-06 15:43:05.540,"Comparative Performance Table: SET Index August 05, 2024",2024-08-06
2024-08-06 14:12:38.751,"Comparative Performance Table: SET Index August 05, 2024",2024-08-06
2024-08-06 12:01:26.710,Thai stocks join global slump,2024-08-06
2024-08-06 10:37:43.467,"Comparative Performance Table: SET Index August 06, 2024",2024-08-06
2024-08-06 07:02:30.000,EMERGING MARKETS-Asian equities bounce off global carnage; ringgit slips,2024-08-06
2024-08-06 07:00:09.000,EMERGING MARKETS-Asian equities bounce off global carnage; ringgit slips,2024-08-06
2024-08-06 04:12:45.000,EMERGING MARKETS-Asian equities regain some ground from Monday's carnage; ringgit slips,2024-08-06
2024-08-05 10:42:11.956,"Comparative Performance Table: SET Index August 05, 2024",2024-08-05
2024-08-05 09:42:54.507,"Monthly: S & J International Enterprises (S&J: THB48.75) decreases 2%, 3 months' volume in a month",2024-08-05
2024-08-05 08:31:55.000,UPDATE 1-Thai fin min says to expand government equity fund by Oct to support bourse,2024-08-05
2024-08-05 07:50:36.000,"THAILAND STOCK INDEX <.SETI> FALLS 3% TO 1,274.250 POINTS, LOWEST SINCE EARLY NOVEMBER 2020",2024-08-05
2024-08-05 07:35:41.000,EMERGING MARKETS-Equities tumble as US recession fears trigger sell-off,2024-08-05
2024-08-05 07:29:34.000,EMERGING MARKETS-Equities tumble as US recession fears trigger sell-off,2024-08-05
2024-08-05 06:18:37.278,"Thailand Index Weekly- SET Index: Top Movers and Top Value END-OF-WEEK Friday August 02, 2024",2024-08-05
2024-08-05 06:18:35.204,"Thailand Index Weekly- SET100 Index: Top Movers and Top Value END-OF-WEEK Friday August 02, 2024",2024-08-05
2024-08-05 06:18:22.331,Weekly: Birla Carbon (Thailand) Public Company (BCT: THB75.50) climbs 5% - outperforming 96% of stocks; +THB3.75 [5.2%] Vol Index 4.8 [1 is avg],2024-08-05
2024-08-05 06:18:19.812,Weekly: Bank of Ayudhya (BAY: THB24.20) unchanged on low volume,2024-08-05
2024-08-05 05:48:45.000,EMERGING MARKETS-Equities tumble to multi-year lows as US recession risk sparks sell-off,2024-08-05
2024-08-05 05:40:17.000,EMERGING MARKETS-Equities tumble to multi-year lows as US recession risk sparks sell-off,2024-08-05
2024-08-05 03:31:33.000,EMERGING MARKETS-Asian equities slump to multi-year lows on US recession risk,2024-08-05
2024-08-05 03:30:28.000,EMERGING MARKETS-Asian equities slump to multi-year lows on US recession risk,2024-08-05
2024-08-05 02:09:33.000,EMERGING MARKETS-Malaysian ringgit leads Asian currencies higher,2024-08-05
2024-08-05 00:00:00.000,"""Pichai"" is not worried about falling stocks.",2024-08-05
2024-08-04 12:56:12.515,Look for strong earnings growth stories,2024-08-04
2024-08-03 15:37:19.395,"Comparative Performance Table: SET Index August 02, 2024",2024-08-03
2024-08-03 15:12:56.422,"Comparative Performance Table: SET Index August 02, 2024",2024-08-03
2024-08-03 03:04:28.392,Weekly: Birla Carbon (Thailand) Public Company (BCT: THB75.50) climbs 5% - outperforming 96% of stocks; +THB3.75 [5.2%] Vol Index 4.8 [1 is avg],2024-08-03
2024-08-02 15:37:43.216,"Comparative Performance Table: SET Index August 01, 2024",2024-08-02
2024-08-02 14:12:35.340,"Comparative Performance Table: SET Index August 01, 2024",2024-08-02
2024-08-02 10:42:37.960,"Comparative Performance Table: SET Index August 02, 2024",2024-08-02
2024-08-02 10:39:04.405,Weekly: Birla Carbon (Thailand) Public Company (BCT: THB75.50) climbs 5% - outperforming 96% of stocks; +THB3.75 [5.2%] Vol Index 4.8 [1 is avg],2024-08-02
2024-08-02 10:38:53.207,Weekly: Bank of Ayudhya (BAY: THB24.20) unchanged on low volume,2024-08-02
2024-08-02 10:33:09.633,P.S.P.Specialties (PSP: THB4.80) offers earnings yield of 23.1%; -8 satang [1.6%],2024-08-02
2024-08-02 10:33:05.273,Bank of Ayudhya (BAY: THB24.20) offers earnings yield of 18.5%; -10 satang [0.4%],2024-08-02
2024-08-02 10:33:00.116,PTT Exploration and Production (PTTEP: THB149.50) offers dividend yield of 6.3%; -THB1.50 [1.0%],2024-08-02
2024-08-02 07:42:51.000,EMERGING MARKETS-Asian shares join global market rout as US data signals weak outlook,2024-08-02
2024-08-02 07:39:16.000,EMERGING MARKETS-Asian shares join global market rout as US data signals weak outlook,2024-08-02
2024-08-02 04:48:39.000,EMERGING MARKETS-South Korean won leads laggards in Asian FX; most shares in red,2024-08-02
2024-08-02 04:47:39.000,EMERGING MARKETS-South Korean won leads laggards in Asian FX; most shares in red,2024-08-02
2024-08-02 02:08:59.000,EMERGING MARKETS-South Korean won leads losses in Asian currencies,2024-08-02
2024-08-01 15:37:57.928,"Comparative Performance Table: SET Index July 31, 2024",2024-08-01
2024-08-01 14:12:31.968,"Comparative Performance Table: SET Index July 31, 2024",2024-08-01
2024-08-01 10:42:22.702,"Comparative Performance Table: SET Index August 01, 2024",2024-08-01
2024-08-01 10:38:01.061,PTT Exploration and Production (PTTEP: THB151.0) up 6.3% in 2 days; +THB9 [6.3%],2024-08-01
2024-08-01 06:49:19.000,"EMERGING MARKETS-Malaysian ringgit hits one-year high; most Asian FX, stocks rise",2024-08-01
2024-08-01 06:48:37.000,"EMERGING MARKETS-Malaysian ringgit hits one-year high; most Asian FX, stocks rise",2024-08-01
2024-08-01 04:49:27.000,"EMERGING MARKETS-Malaysian ringgit hits one-year high; most Asian FX, stocks advance",2024-08-01
2024-08-01 04:46:16.000,"EMERGING MARKETS-Malaysian ringgit hits one-year high; most Asian FX, stocks advance",2024-08-01
2024-08-01 02:15:43.000,EMERGING MARKETS-Malaysian ringgit rises most among Asian currencies,2024-08-01
2024-07-31 07:15:29.000,"EMERGING MARKETS-Most Asian currencies, stocks rise ahead of Fed decision",2024-07-31
2024-07-31 05:19:19.000,"EMERGING MARKETS-Most Asian currencies, stocks rise ahead of Fed decision",2024-07-31
2024-07-31 05:18:21.000,"EMERGING MARKETS-Most Asian currencies, stocks rise ahead of Fed decision",2024-07-31
2024-07-31 02:19:58.000,"EMERGING MARKETS-South Korean won, Malaysian ringgit lead gains in Asian FX",2024-07-31
2024-07-30 07:19:57.000,"EMERGING MARKETS-Asian stocks, FX tepid ahead of key central bank meetings",2024-07-30
2024-07-30 06:08:20.596,Weekly: Birla Carbon (Thailand) Public Company (BCT: THB71.75) lifts 2.1% - outperforming 94% of stocks; +THB1.50 [2.1%] Vol Index 1.4 [1 is avg],2024-07-30
2024-07-30 06:08:20.117,Weekly: Bank of Ayudhya (BAY: THB24.20) drops 2.4% on weak volume; -60 satang [2.4%],2024-07-30
2024-07-30 06:08:16.930,"Thailand Index Weekly- SET Index: Top Movers and Top Value END-OF-WEEK Friday July 26, 2024",2024-07-30
2024-07-30 06:08:15.201,"Thailand Index Weekly- SET100 Index: Top Movers and Top Value END-OF-WEEK Friday July 26, 2024",2024-07-30
2024-07-30 05:33:54.000,"EMERGING MARKETS-Asian stocks, FX tepid ahead of key central bank meetings",2024-07-30
2024-07-30 05:32:24.000,"EMERGING MARKETS-Asian stocks, FX tepid ahead of key central bank meetings",2024-07-30
2024-07-30 02:20:05.000,"EMERGING MARKETS-Indonesian rupiah, Thai baht lead declines among weak Asian FX",2024-07-30
2024-07-29 02:21:32.000,"EMERGING MARKETS-Malaysian ringgit, S.Korean won advance amid subdued currencies",2024-07-29
2024-07-27 15:37:04.327,"Comparative Performance Table: SET Index July 26, 2024",2024-07-27
2024-07-27 15:12:31.981,"Comparative Performance Table: SET Index July 26, 2024",2024-07-27
2024-07-27 13:40:29.025,Big Tech sell-off takes toll on Asian equities,2024-07-27
2024-07-27 01:37:14.650,Weekly: Birla Carbon (Thailand) Public Company (BCT: THB71.75) lifts 2.1% - outperforming 94% of stocks; +THB1.50 [2.1%] Vol Index 1.4 [1 is avg],2024-07-27
2024-07-27 01:37:04.137,Weekly: Bank of Ayudhya (BAY: THB24.20) drops 2.4% on weak volume; -60 satang [2.4%],2024-07-27
2024-07-26 15:38:03.851,"Comparative Performance Table: SET Index July 25, 2024",2024-07-26
2024-07-26 14:12:45.677,"Comparative Performance Table: SET Index July 25, 2024",2024-07-26
2024-07-26 10:37:25.127,"Comparative Performance Table: SET Index July 26, 2024",2024-07-26
2024-07-26 10:32:39.159,Weekly: Birla Carbon (Thailand) Public Company (BCT: THB71.75) lifts 2.1% - outperforming 94% of stocks; +THB1.50 [2.1%] Vol Index 1.4 [1 is avg],2024-07-26
2024-07-26 10:32:20.782,Weekly: Bank of Ayudhya (BAY: THB24.20) drops 2.4% on weak volume; -60 satang [2.4%],2024-07-26
2024-07-26 10:28:43.375,Ornsirin Holding (ORN: 73.0 satang) offers earnings yield of 20.6%; +1 satang [1.4%],2024-07-26
2024-07-26 10:28:40.906,Bank of Ayudhya (BAY: THB24.20) offers earnings yield of 18.5%; +20 satang [0.8%],2024-07-26
2024-07-26 10:28:27.300,P.S.P.Specialties (PSP: THB4.78) offers earnings yield of 23.2%; +6 satang [1.3%],2024-07-26
2024-07-26 02:11:12.000,EMERGING MARKETS-Philippine peso and Taiwan dollar inch higher; rupiah slips,2024-07-26
2024-07-25 15:37:56.245,"Comparative Performance Table: SET Index July 24, 2024",2024-07-25
2024-07-25 14:12:32.814,"Comparative Performance Table: SET Index July 24, 2024",2024-07-25
2024-07-25 10:42:51.594,"Comparative Performance Table: SET Index July 25, 2024",2024-07-25
2024-07-25 07:10:38.000,EMERGING MARKETS-South Korea leads equities sell-off as tech rout worsens,2024-07-25
2024-07-25 07:08:44.000,EMERGING MARKETS-South Korea leads equities sell-off as tech rout worsens,2024-07-25
2024-07-25 05:26:19.000,EMERGING MARKETS-South Korea leads equities sell-off as tech rout worsens,2024-07-25
2024-07-25 05:24:14.000,EMERGING MARKETS-South Korea leads equities sell-off as tech rout worsens,2024-07-25
2024-07-25 02:07:59.000,"EMERGING MARKETS-S.Korean won, Thai baht slip; other Asian currencies lukewarm",2024-07-25
2024-07-25 00:00:00.000,SET expected to see volatility as verdict on Srettha's PM status looms,2024-07-25
2024-07-24 15:43:03.352,"Comparative Performance Table: SET Index July 23, 2024",2024-07-24
2024-07-24 14:18:04.911,"Comparative Performance Table: SET Index July 23, 2024",2024-07-24
2024-07-24 10:37:01.024,"Comparative Performance Table: SET Index July 24, 2024",2024-07-24
2024-07-24 07:25:31.000,"CORRECTED-EMERGING MARKETS-Currencies rangebound, stocks slip ahead of US PCE, growth data",2024-07-24
2024-07-24 07:24:54.000,"CORRECTED-EMERGING MARKETS-Currencies rangebound, stocks slip ahead of US PCE, growth data",2024-07-24
2024-07-24 06:55:47.000,BUZZ-COMMENT-USD/THB upside beckons as THB negatives persist,2024-07-24
2024-07-24 04:43:13.000,"EMERGING MARKETS-Currencies linger, stocks drift lower ahead of US PCE data",2024-07-24
2024-07-24 04:36:01.000,"EMERGING MARKETS-Currencies linger, stocks drift lower ahead of US PCE data",2024-07-24
2024-07-24 02:06:40.000,"EMERGING MARKETS-Asian currencies tread water; S.Korean won, Thai baht tick higher",2024-07-24
2024-07-23 10:37:09.560,"Comparative Performance Table: SET Index July 23, 2024",2024-07-23
2024-07-23 07:12:49.000,EMERGING MARKETS-Soft dollar buoys Asian FX; stocks recover after tech rout,2024-07-23
2024-07-23 06:08:23.575,"Thailand Index Weekly- SET Index: Top Movers and Top Value END-OF-WEEK Friday July 19, 2024",2024-07-23
2024-07-23 06:08:22.245,"Thailand Index Weekly- SET100 Index: Top Movers and Top Value END-OF-WEEK Friday July 19, 2024",2024-07-23
2024-07-23 04:52:40.000,EMERGING MARKETS-Asian FX steady on soft dollar; stocks recover after tech rout,2024-07-23
2024-07-23 04:51:22.000,EMERGING MARKETS-Asian FX steady on soft dollar; stocks recover after tech rout,2024-07-23
2024-07-23 02:10:06.000,"EMERGING MARKETS-S.Korean won, Japanese yen lead gains among steady Asian FX",2024-07-23
2024-07-22 07:18:29.000,EMERGING MARKETS-Taiwan stocks skid as tech rout extends; Asian FX rangebound,2024-07-22
2024-07-22 07:17:36.000,EMERGING MARKETS-Taiwan stocks skid as tech rout extends; Asian FX rangebound,2024-07-22
2024-07-22 05:33:16.000,EMERGING MARKETS-Taiwan stocks skid as tech rout extends; Asian currencies range-bound,2024-07-22
2024-07-22 05:30:12.000,EMERGING MARKETS-Taiwan stocks skid as tech rout extends; Asian currencies range-bound,2024-07-22
2024-07-20 16:30:33.362,China shares lead regional decline as risk rises,2024-07-20
2024-07-20 15:37:28.352,"Comparative Performance Table: SET Index July 19, 2024",2024-07-20
2024-07-20 15:12:55.956,"Comparative Performance Table: SET Index July 19, 2024",2024-07-20
2024-07-19 15:38:04.369,"Comparative Performance Table: SET Index July 18, 2024",2024-07-19
2024-07-19 14:12:32.713,"Comparative Performance Table: SET Index July 18, 2024",2024-07-19
2024-07-19 10:32:33.659,"Comparative Performance Table: SET Index July 19, 2024",2024-07-19
2024-07-19 10:28:33.601,Sea Oil (SEAOIL: THB2.54) offers earnings yield of 18.5%; -2 satang [0.8%],2024-07-19
2024-07-19 10:28:32.001,Ekarat Engineering (AKR: 87.0 satang) offers earnings yield of 17.2%; -2 satang [2.2%],2024-07-19
2024-07-19 10:28:31.546,N. C. Housing (NCH: 75.0 satang) offers earnings yield of 17.3%; -1 satang [1.3%],2024-07-19
2024-07-19 10:28:27.235,SC Asset (SC: THB2.64) offers earnings yield of 22.1%; -4 satang [1.5%],2024-07-19
2024-07-19 02:19:54.000,"EMERGING MARKETS-Taiwanese dollar, Indonesian rupiah lead losses in Asian currencies",2024-07-19
2024-07-18 15:43:04.978,"Comparative Performance Table: SET Index July 17, 2024",2024-07-18
2024-07-18 14:18:24.379,"Comparative Performance Table: SET Index July 17, 2024",2024-07-18
2024-07-18 11:02:53.809,"Comparative Performance Table: SET Index July 18, 2024",2024-07-18
2024-07-18 10:57:30.109,Bank of Ayudhya (BAY: THB24.50) offers earnings yield of 18.3%; +10 satang [0.4%],2024-07-18
2024-07-17 15:43:01.212,"Comparative Performance Table: SET Index July 16, 2024",2024-07-17
2024-07-17 14:17:58.915,"Comparative Performance Table: SET Index July 16, 2024",2024-07-17
2024-07-17 10:32:13.464,"Comparative Performance Table: SET Index July 17, 2024",2024-07-17
2024-07-17 08:34:50.000,"EMERGING MARKETS-Rupiah strengthens after Indonesia cenbank holds rates, stocks mixed",2024-07-17
2024-07-17 08:33:43.000,"EMERGING MARKETS-Rupiah strengthens after Indonesia cenbank holds rates, stocks mixed",2024-07-17
2024-07-17 05:35:46.000,Thai Energy Absolute shares fall nearly 30% for second successive day,2024-07-17
2024-07-17 05:26:34.000,SHARES OF THAI ENERGY ABSOLUTE FALL NEARLY 30% FOR SECOND SUCCESSIVE DAY,2024-07-17
2024-07-17 02:10:11.000,"EMERGING MARKETS-Asian currencies hold ground; baht, rupiah firmer",2024-07-17
2024-07-16 15:43:04.032,"Comparative Performance Table: SET Index July 15, 2024",2024-07-16
2024-07-16 14:18:06.994,"Comparative Performance Table: SET Index July 15, 2024",2024-07-16
2024-07-16 10:57:15.260,"Comparative Performance Table: SET Index July 16, 2024",2024-07-16
2024-07-16 10:52:31.107,Bank of Ayudhya (BAY: THB24.60) offers earnings yield of 18.2%; -10 satang [0.4%],2024-07-16
2024-07-16 00:00:00.000,Energy Absolute stocks crash after trade suspension lifted,2024-07-16
2024-07-15 12:07:59.742,Bank of Ayudhya (BAY: THB24.70) offers earnings yield of 18.1%; -10 satang [0.4%],2024-07-15
2024-07-15 12:07:58.504,"Comparative Performance Table: SET Index July 15, 2024",2024-07-15
2024-07-15 06:13:15.876,Weekly: Bank of Ayudhya (BAY: THB24.80) increases; +10 satang [0.4%],2024-07-15
2024-07-15 06:13:15.396,Weekly: SCB X (SCB: THB106.50) up 3.4% in 2 weeks; +THB3.50 [3.4%],2024-07-15
2024-07-15 06:13:15.188,"Thailand Index Weekly- SET Index: Top Movers and Top Value END-OF-WEEK Friday July 12, 2024",2024-07-15
2024-07-15 06:13:14.912,"Thailand Index Weekly- SET100 Index: Top Movers and Top Value END-OF-WEEK Friday July 12, 2024",2024-07-15
2024-07-13 15:37:42.714,"Comparative Performance Table: SET Index July 12, 2024",2024-07-13
2024-07-13 15:12:56.770,"Comparative Performance Table: SET Index July 12, 2024",2024-07-13
2024-07-13 01:56:55.315,Weekly: SCB X (SCB: THB106.50) up 3.4% in 2 weeks; +THB1 [0.9%],2024-07-13
2024-07-13 01:56:54.720,Weekly: Bank of Ayudhya (BAY: THB24.80) increases; +10 satang [0.4%],2024-07-13
2024-07-12 15:37:38.599,"Comparative Performance Table: SET Index July 11, 2024",2024-07-12
2024-07-12 14:12:47.135,"Comparative Performance Table: SET Index July 11, 2024",2024-07-12
2024-07-12 10:57:08.730,"Comparative Performance Table: SET Index July 12, 2024",2024-07-12
2024-07-12 10:52:33.144,Weekly: SCB X (SCB: THB106.50) up 3.4% in 2 weeks; +THB1 [0.9%],2024-07-12
2024-07-12 10:52:31.750,Weekly: Bank of Ayudhya (BAY: THB24.80) increases; +10 satang [0.4%],2024-07-12
2024-07-12 10:48:36.048,SCB X (SCB: THB106.50) offers earnings yield of 12.1%; +50 satang [0.5%],2024-07-12
2024-07-12 10:48:34.122,Sea Oil (SEAOIL: THB2.54) offers earnings yield of 18.5%; +2 satang [0.8%],2024-07-12
2024-07-12 10:48:29.300,Bank of Ayudhya (BAY: THB24.80) offers earnings yield of 18.1%; -10 satang [0.4%],2024-07-12
2024-07-12 10:48:28.547,Indara Insurance (INSURE: THB93.0) offers earnings yield of 21%; +50 satang [0.5%],2024-07-12
2024-07-12 10:48:23.043,Castle Peak (CPH: THB9.35) offers earnings yield of 21%; +5 satang [0.5%],2024-07-12
2024-07-12 02:15:04.000,"EMERGING MARKETS-Malaysian ringgit gains 0.4%, Thai baht inches 0.2% lower",2024-07-12
2024-07-11 15:43:05.762,"Comparative Performance Table: SET Index July 10, 2024",2024-07-11
2024-07-11 14:18:16.577,"Comparative Performance Table: SET Index July 10, 2024",2024-07-11
2024-07-11 13:36:53.304,Why is the SET in a protracted slump?,2024-07-11
